country,year,sex,list,agf,cause,m0,m1,m5,m10,m15,m20,m25,m30,m35,m40,m45,m50,m55,m60,m65,m70,m75,m80,m85p,m85,m90p,m90,m95p,m95,m100p
GBRTENW,2006,2,interm,3,102,35,8,3,7,15,21,25,22,25,26,32,24,24,20,18,21,17,32,24,19,31,29,37,.,.
GBRTENW,2006,2,interm,3,103,3,1,0,2,0,1,0,1,2,0,2,3,6,5,20,21,31,32,75,71,82,69,128,.,.
GBRTENW,2006,2,interm,3,104,3,3,0,0,4,2,1,4,4,12,9,13,18,18,31,61,164,471,2050,1103,3656,2799,6558,.,.
GBRTENW,2007,2,interm,3,0,4402,190,80,117,206,251,298,459,691,1132,1769,2834,4383,6824,10939,18395,32892,60513,146773,105114,221869,189489,325596,.,.
GBRTENW,2007,2,interm,3,1,0,1,0,0,1,0,0,1,1,0,1,7,10,20,56,126,286,717,2066,1552,2991,2701,3920,.,.
GBRTENW,2007,2,interm,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,7,15,36,58,47,79,65,123,.,.
GBRTENW,2007,2,interm,3,3,0,0,0,0,1,1,1,2,2,0,2,2,2,1,5,14,33,18,35,43,23,30,0,.,.
GBRTENW,2007,2,interm,3,4,37,8,2,2,2,3,2,3,4,4,6,12,18,33,49,106,173,321,726,546,1050,972,1301,.,.
GBRTENW,2007,2,interm,3,5,28,7,2,1,2,1,1,1,1,1,2,2,5,4,8,14,13,25,57,45,78,70,105,.,.
GBRTENW,2007,2,interm,3,6,0,0,1,0,0,1,4,6,8,11,4,2,1,2,2,1,0,0,0,0,0,0,0,.,.
GBRTENW,2007,2,interm,3,7,0,0,0,0,1,0,0,1,1,3,4,5,5,2,3,9,11,13,4,2,8,10,0,.,.
GBRTENW,2007,2,interm,3,8,12,6,2,1,2,2,1,0,1,0,2,2,4,6,6,13,18,10,42,26,71,55,123,.,.
GBRTENW,2007,2,interm,3,9,3,0,0,0,1,0,0,1,2,2,4,4,5,6,8,9,6,5,16,10,27,25,35,.,.
GBRTENW,2007,2,interm,3,10,0,1,0,0,1,1,1,1,3,7,12,16,23,42,54,52,76,89,171,142,224,184,352,.,.
GBRTENW,2007,2,interm,3,11,0,0,0,0,0,0,0,1,2,4,12,31,67,105,173,276,354,533,743,690,838,852,791,.,.
GBRTENW,2007,2,interm,3,12,0,0,0,0,0,1,2,5,7,9,20,18,35,58,107,176,289,478,626,581,706,658,861,.,.
GBRTENW,2007,2,interm,3,13,0,0,0,0,1,2,4,3,4,25,37,65,109,184,283,454,753,1101,1683,1483,2042,1993,2197,.,.
GBRTENW,2007,2,interm,3,14,0,0,0,0,0,1,3,3,6,9,27,41,74,103,155,221,334,519,781,678,967,962,984,.,.
GBRTENW,2007,2,interm,3,15,0,0,0,1,1,0,0,2,4,4,10,21,36,61,96,161,186,245,290,291,286,299,246,.,.
GBRTENW,2007,2,interm,3,16,0,0,0,0,0,1,0,2,2,11,26,66,109,196,311,449,605,782,1030,1022,1045,1036,1072,.,.
GBRTENW,2007,2,interm,3,17,0,0,0,0,1,1,2,2,7,9,11,32,56,72,110,194,283,445,650,542,843,887,703,.,.
GBRTENW,2007,2,interm,3,18,0,0,0,0,0,0,0,1,0,0,3,5,6,10,8,9,25,25,36,32,43,45,35,.,.
GBRTENW,2007,2,interm,3,19,0,0,0,0,0,0,0,8,14,39,106,245,493,837,1274,1715,2368,2878,2392,2603,2013,2043,1916,.,.
GBRTENW,2007,2,interm,3,20,0,0,0,0,0,1,5,6,15,13,21,39,48,49,66,87,110,205,357,235,578,419,1090,.,.
GBRTENW,2007,2,interm,3,21,0,0,0,0,0,1,10,26,99,177,294,406,523,710,786,1016,1280,1668,2916,2277,4069,3468,5994,.,.
GBRTENW,2007,2,interm,3,22,0,0,0,0,0,2,14,17,23,32,33,40,42,51,49,61,84,95,118,109,134,154,70,.,.
GBRTENW,2007,2,interm,3,23,0,0,0,0,0,0,1,1,3,4,14,30,65,100,140,190,232,311,395,391,403,364,527,.,.
GBRTENW,2007,2,interm,3,24,0,0,0,1,1,2,3,7,12,21,69,115,190,298,411,463,539,591,703,686,733,797,527,.,.
GBRTENW,2007,2,interm,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,2,interm,3,26,0,0,0,0,0,1,1,1,2,2,5,6,14,21,32,43,68,124,209,170,280,274,299,.,.
GBRTENW,2007,2,interm,3,27,0,0,0,0,0,1,0,0,1,5,7,10,21,37,86,127,229,401,694,599,865,822,1002,.,.
GBRTENW,2007,2,interm,3,28,3,1,2,1,0,1,1,1,7,8,11,21,53,64,110,170,203,274,321,300,360,379,299,.,.
GBRTENW,2007,2,interm,3,29,3,12,10,10,6,9,7,12,18,28,36,55,80,108,137,166,164,145,115,132,85,95,53,.,.
GBRTENW,2007,2,interm,3,30,9,6,3,5,10,7,7,7,12,16,16,28,45,48,118,183,242,390,601,492,799,757,932,.,.
GBRTENW,2007,2,interm,3,31,0,0,0,2,4,6,5,6,10,13,28,52,85,146,269,338,605,727,965,933,1023,1056,914,.,.
GBRTENW,2007,2,interm,3,32,3,0,0,0,0,1,0,0,1,2,3,7,12,23,25,44,59,92,143,134,160,145,211,.,.
GBRTENW,2007,2,interm,3,33,6,4,5,7,12,11,7,14,23,36,69,127,213,333,497,794,1230,1851,2662,2439,3066,2975,3357,.,.
GBRTENW,2007,2,interm,3,34,3,3,1,1,1,5,2,5,5,9,9,18,23,45,66,128,233,446,851,646,1220,1206,1266,.,.
GBRTENW,2007,2,interm,3,35,0,0,1,1,2,5,7,9,9,14,19,24,39,46,109,232,419,704,1713,1188,2660,2168,4236,.,.
GBRTENW,2007,2,interm,3,36,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,2,8,14,18,18,16,5,53,.,.
GBRTENW,2007,2,interm,3,37,106,12,6,7,7,12,11,7,5,10,11,20,25,28,41,70,94,154,524,342,851,673,1424,.,.
GBRTENW,2007,2,interm,3,38,22,4,1,6,1,1,3,3,3,5,7,10,14,18,32,46,59,113,305,186,519,429,809,.,.
GBRTENW,2007,2,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,1,4,23,59,237,809,2481,10346,6063,18066,14734,28740,.,.
GBRTENW,2007,2,interm,3,40,0,0,0,0,0,1,3,3,5,7,6,13,12,11,15,0,3,6,3,2,4,5,0,.,.
GBRTENW,2007,2,interm,3,41,0,0,0,0,4,8,12,12,15,4,4,5,0,1,1,0,0,1,1,2,0,0,0,.,.
GBRTENW,2007,2,interm,3,42,0,0,1,2,0,1,1,3,1,0,2,1,2,3,2,5,27,65,145,115,198,199,193,.,.
GBRTENW,2007,2,interm,3,43,19,3,1,1,2,1,2,8,14,29,38,65,93,118,149,197,223,180,150,182,92,110,35,.,.
GBRTENW,2007,2,interm,3,44,0,1,1,0,0,0,0,0,0,0,0,1,4,10,41,112,314,688,1091,947,1352,1291,1547,.,.
GBRTENW,2007,2,interm,3,45,12,4,1,1,0,0,0,1,1,0,3,2,14,32,71,175,470,1220,3111,2307,4560,4091,6064,.,.
GBRTENW,2007,2,interm,3,46,16,3,3,1,9,11,11,11,12,14,18,14,16,14,19,24,40,48,91,77,118,100,176,.,.
GBRTENW,2007,2,interm,3,47,56,17,8,7,8,12,3,7,10,9,16,23,40,35,58,70,101,118,219,186,277,259,334,.,.
GBRTENW,2007,2,interm,3,48,0,1,0,0,0,1,1,1,2,2,2,5,9,18,48,90,132,236,321,291,375,394,316,.,.
GBRTENW,2007,2,interm,3,49,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,7,25,108,736,334,1460,1076,2689,.,.
GBRTENW,2007,2,interm,3,50,0,0,0,0,0,0,0,0,3,4,7,13,23,40,62,132,235,503,1241,986,1702,1624,1951,.,.
GBRTENW,2007,2,interm,3,51,0,0,0,1,0,2,1,5,15,27,39,78,146,250,516,1022,2033,3761,8052,6691,10506,9791,12797,.,.
GBRTENW,2007,2,interm,3,52,0,0,0,0,0,0,0,3,6,19,35,65,110,196,391,631,1166,1906,3415,3009,4147,3867,5045,.,.
GBRTENW,2007,2,interm,3,53,0,0,0,0,0,0,0,1,5,7,15,39,80,143,336,760,1635,3705,11025,7436,17496,14914,25769,.,.
GBRTENW,2007,2,interm,3,54,9,0,0,0,3,2,4,7,9,12,17,22,38,50,101,167,289,507,1011,791,1407,1335,1635,.,.
GBRTENW,2007,2,interm,3,55,0,0,0,1,1,0,1,1,2,4,4,8,10,28,55,131,307,605,1533,1289,1973,1799,2531,.,.
GBRTENW,2007,2,interm,3,56,3,1,0,0,1,2,1,0,2,1,0,1,1,2,1,1,1,3,19,6,44,30,88,.,.
GBRTENW,2007,2,interm,3,57,0,0,1,0,1,0,1,1,1,1,2,9,15,30,65,171,429,1070,4661,2773,8065,6094,14379,.,.
GBRTENW,2007,2,interm,3,58,47,6,3,4,4,6,7,9,13,16,23,42,36,63,99,194,345,933,3751,2190,6566,5147,11109,.,.
GBRTENW,2007,2,interm,3,59,3,0,1,0,3,2,9,17,17,43,71,100,121,166,239,381,604,1024,1563,1455,1757,1839,1494,.,.
GBRTENW,2007,2,interm,3,60,6,2,0,0,0,0,1,1,2,4,10,15,20,39,77,157,310,722,1830,1322,2746,2561,3340,.,.
GBRTENW,2007,2,interm,3,61,9,0,0,0,0,1,1,0,2,6,11,16,48,122,291,794,2250,5543,17623,11684,28328,24277,41308,.,.
GBRTENW,2007,2,interm,3,62,0,0,0,0,1,0,0,0,2,0,2,1,2,6,10,28,103,257,742,474,1226,1026,1863,.,.
GBRTENW,2007,2,interm,3,63,0,0,0,1,0,1,1,2,3,7,12,15,39,61,167,361,779,1553,3057,2447,4156,3802,5291,.,.
GBRTENW,2007,2,interm,3,64,0,0,0,1,1,2,4,7,11,16,27,32,38,65,118,220,350,594,1056,917,1306,1340,1195,.,.
GBRTENW,2007,2,interm,3,65,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,4,31,30,35,.,.
GBRTENW,2007,2,interm,3,66,28,8,2,2,3,3,7,9,16,25,36,48,75,131,246,572,1410,3539,15463,8275,28419,20878,52576,.,.
GBRTENW,2007,2,interm,3,67,31,2,0,0,0,0,1,1,3,1,1,2,9,13,23,43,106,267,934,593,1549,1166,2777,.,.
GBRTENW,2007,2,interm,3,68,0,1,1,2,1,2,3,6,6,8,13,12,16,21,28,36,90,118,381,277,569,543,650,.,.
GBRTENW,2007,2,interm,3,69,3,1,0,1,0,0,1,1,2,8,23,68,150,382,734,1328,2387,3612,4489,4321,4791,4679,5150,.,.
GBRTENW,2007,2,interm,3,70,0,0,0,0,1,1,1,1,2,3,6,5,10,17,37,63,154,311,899,581,1472,1251,2180,.,.
GBRTENW,2007,2,interm,3,71,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,5,8,4,7,4,11,15,0,.,.
GBRTENW,2007,2,interm,3,72,0,2,0,1,1,0,1,2,2,2,5,15,24,37,79,140,216,360,520,496,562,518,703,.,.
GBRTENW,2007,2,interm,3,73,47,7,3,4,2,3,1,2,1,6,7,16,24,39,68,136,335,909,3823,2123,6888,5202,12287,.,.
GBRTENW,2007,2,interm,3,74,0,0,0,0,0,1,1,2,3,5,8,12,22,32,46,98,219,419,843,712,1079,1031,1230,.,.
GBRTENW,2007,2,interm,3,75,0,0,0,0,0,0,0,1,1,1,2,4,4,8,16,33,64,134,304,227,444,419,527,.,.
GBRTENW,2007,2,interm,3,76,34,2,1,3,1,2,1,2,6,10,12,35,57,110,207,421,863,1683,3411,2752,4597,4216,5818,.,.
GBRTENW,2007,2,interm,3,77,0,0,0,0,0,1,9,23,42,87,119,150,143,152,99,74,46,22,7,10,0,0,0,.,.
GBRTENW,2007,2,interm,3,78,0,0,0,1,0,1,1,2,6,11,18,30,39,62,58,92,102,121,97,105,81,90,53,.,.
GBRTENW,2007,2,interm,3,79,6,2,1,1,0,1,0,2,8,13,14,25,33,40,41,42,61,70,72,73,70,65,88,.,.
GBRTENW,2007,2,interm,3,80,0,0,0,0,0,0,1,1,3,1,4,3,10,16,32,56,125,201,593,419,907,767,1354,.,.
GBRTENW,2007,2,interm,3,81,0,0,0,0,1,1,1,2,3,6,7,12,12,12,27,52,80,113,253,172,398,364,510,.,.
GBRTENW,2007,2,interm,3,82,9,2,1,0,0,2,1,2,2,7,8,15,20,30,53,77,184,394,1245,822,2009,1714,2953,.,.
GBRTENW,2007,2,interm,3,83,0,0,0,1,0,1,1,2,1,3,3,5,10,15,30,72,163,290,898,615,1406,1231,1969,.,.
GBRTENW,2007,2,interm,3,84,0,1,0,2,2,3,3,3,6,6,10,13,33,47,90,212,356,743,2079,1394,3314,2790,4992,.,.
GBRTENW,2007,2,interm,3,85,6,0,1,1,0,1,0,1,1,1,3,3,8,13,17,28,63,108,218,190,269,249,334,.,.
GBRTENW,2007,2,interm,3,86,0,0,0,1,0,0,1,1,4,3,3,7,9,16,43,81,185,376,1255,767,2134,1724,3445,.,.
GBRTENW,2007,2,interm,3,87,0,1,0,0,1,1,1,2,5,1,8,12,17,33,72,196,438,1145,3659,2269,6166,5182,9316,.,.
GBRTENW,2007,2,interm,3,88,3,0,0,0,0,0,0,2,2,2,3,2,2,6,3,11,20,36,66,57,83,65,141,.,.
GBRTENW,2007,2,interm,3,89,0,0,0,0,2,3,4,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,2,interm,3,90,2460,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,2,interm,3,91,1087,27,7,8,9,5,8,11,10,16,12,16,30,40,17,26,32,25,48,43,58,65,35,.,.
GBRTENW,2007,2,interm,3,92,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2007,2,interm,3,93,3,10,7,10,47,36,20,15,12,20,19,17,25,19,29,42,56,73,95,117,54,65,18,.,.
GBRTENW,2007,2,interm,3,94,3,0,0,0,1,1,3,6,4,10,11,17,25,27,52,76,200,433,1100,810,1623,1460,2145,.,.
GBRTENW,2007,2,interm,3,95,0,1,0,1,1,2,1,1,1,2,3,1,1,4,2,3,2,3,3,0,8,5,18,.,.
GBRTENW,2007,2,interm,3,96,3,1,1,0,0,0,1,1,1,3,3,4,4,3,6,8,8,12,23,22,23,25,18,.,.
GBRTENW,2007,2,interm,3,97,0,0,0,0,0,1,1,7,4,8,7,9,5,3,6,3,0,0,1,0,4,0,18,.,.
GBRTENW,2007,2,interm,3,98,0,0,0,1,4,7,10,17,13,16,16,13,12,13,6,5,11,9,16,16,16,15,18,.,.
GBRTENW,2007,2,interm,3,99,19,2,0,2,1,2,0,2,3,1,3,5,5,8,9,13,15,36,88,57,144,140,158,.,.
GBRTENW,2007,2,interm,3,100,0,0,0,1,11,15,21,40,28,30,45,42,35,35,31,27,34,26,30,32,27,35,0,.,.
GBRTENW,2007,2,interm,3,101,3,2,1,2,3,5,4,2,4,2,2,2,2,0,0,0,3,3,0,0,0,0,0,.,.
GBRTENW,2007,2,interm,3,102,0,0,0,3,8,7,11,12,18,21,21,18,15,15,12,12,7,23,19,22,12,10,18,.,.
GBRTENW,2007,2,interm,3,103,16,2,0,0,2,0,1,1,3,1,2,4,7,7,12,14,38,51,58,47,78,75,88,.,.
GBRTENW,2007,2,interm,3,104,19,7,1,4,16,15,13,8,9,12,12,18,16,20,32,69,143,464,1956,1103,3494,2631,6258,.,.
GBRTENW,2008,2,interm,3,0,4245,212,91,86,202,250,314,490,703,1141,1745,2886,4306,6757,10755,18074,32264,59761,148753,107376,228514,193136,334195,.,.
GBRTENW,2008,2,interm,3,1,0,0,1,0,0,0,0,0,2,0,1,5,2,18,31,78,197,418,1291,907,2030,1759,2841,.,.
GBRTENW,2008,2,interm,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,10,36,23,60,62,51,.,.
GBRTENW,2008,2,interm,3,3,0,1,0,0,1,2,1,2,3,1,4,2,6,2,8,18,18,40,46,52,35,42,17,.,.
GBRTENW,2008,2,interm,3,4,33,7,1,1,2,2,3,2,3,8,6,9,26,21,43,96,141,316,663,502,973,892,1215,.,.
GBRTENW,2008,2,interm,3,5,51,6,2,1,1,0,1,1,1,4,2,1,3,1,5,9,9,24,58,37,99,109,68,.,.
GBRTENW,2008,2,interm,3,6,0,0,0,0,0,1,3,9,8,7,6,3,2,2,2,2,0,1,0,0,0,0,0,.,.
GBRTENW,2008,2,interm,3,7,0,0,0,0,0,1,0,0,0,3,4,5,4,5,4,7,9,9,4,4,4,5,0,.,.
GBRTENW,2008,2,interm,3,8,36,3,2,1,1,1,2,0,1,0,1,1,4,6,10,17,15,22,52,35,85,67,137,.,.
GBRTENW,2008,2,interm,3,9,3,0,0,0,0,0,0,0,0,1,1,2,2,2,3,5,12,7,11,4,24,26,17,.,.
GBRTENW,2008,2,interm,3,10,0,2,1,0,1,1,1,2,3,3,11,21,33,57,51,58,91,106,194,168,244,228,291,.,.
GBRTENW,2008,2,interm,3,11,0,0,0,0,0,0,2,1,2,10,10,34,72,108,158,224,382,556,729,708,769,758,804,.,.
GBRTENW,2008,2,interm,3,12,0,0,0,1,0,0,1,7,3,12,14,28,27,54,102,177,296,473,636,639,631,602,719,.,.
GBRTENW,2008,2,interm,3,13,0,0,0,0,0,1,3,3,9,16,36,63,112,183,299,447,658,1068,1703,1532,2032,2013,2088,.,.
GBRTENW,2008,2,interm,3,14,0,0,0,0,1,2,3,2,8,11,25,43,62,119,149,223,337,462,804,712,981,960,1044,.,.
GBRTENW,2008,2,interm,3,15,3,1,0,0,1,0,1,3,3,5,14,24,33,64,105,125,215,279,326,322,334,337,325,.,.
GBRTENW,2008,2,interm,3,16,0,0,0,0,0,0,1,1,3,12,29,58,101,183,328,465,632,774,974,963,995,996,993,.,.
GBRTENW,2008,2,interm,3,17,0,0,0,0,0,0,3,1,3,3,13,26,44,76,119,155,293,406,636,567,769,763,787,.,.
GBRTENW,2008,2,interm,3,18,0,0,0,0,0,0,1,0,0,0,1,7,4,11,16,22,15,21,34,25,51,57,34,.,.
GBRTENW,2008,2,interm,3,19,0,0,0,0,0,1,1,2,11,47,108,269,516,831,1262,1783,2472,2852,2468,2678,2062,2185,1694,.,.
GBRTENW,2008,2,interm,3,20,0,0,0,0,3,1,1,9,13,17,23,30,50,55,68,87,126,153,287,205,447,379,650,.,.
GBRTENW,2008,2,interm,3,21,0,0,0,0,0,1,6,37,88,178,264,398,499,673,801,983,1250,1739,3079,2485,4224,3622,6024,.,.
GBRTENW,2008,2,interm,3,22,0,0,0,0,0,2,12,17,23,25,40,35,41,39,61,61,73,120,130,141,110,135,34,.,.
GBRTENW,2008,2,interm,3,23,0,0,0,0,0,0,1,1,2,6,10,38,63,96,164,199,241,279,396,353,477,483,462,.,.
GBRTENW,2008,2,interm,3,24,0,0,0,0,0,2,5,6,12,29,59,95,167,279,400,504,568,648,645,689,560,581,496,.,.
GBRTENW,2008,2,interm,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2008,2,interm,3,26,0,0,0,0,0,0,0,1,1,7,5,8,18,15,32,45,85,98,224,170,327,265,513,.,.
GBRTENW,2008,2,interm,3,27,0,0,0,0,0,0,0,2,3,3,5,8,20,46,65,119,223,413,816,722,998,908,1266,.,.
GBRTENW,2008,2,interm,3,28,0,2,1,2,0,1,1,2,2,10,18,33,53,60,108,149,202,323,342,351,324,353,240,.,.
GBRTENW,2008,2,interm,3,29,0,8,9,5,4,4,8,12,13,24,35,55,77,107,124,148,156,174,133,154,92,83,120,.,.
GBRTENW,2008,2,interm,3,30,0,6,3,3,4,6,9,9,14,15,11,23,32,61,111,187,249,396,596,565,655,628,736,.,.
GBRTENW,2008,2,interm,3,31,0,0,0,0,2,7,6,4,8,15,23,42,81,154,249,367,500,747,918,901,951,1012,770,.,.
GBRTENW,2008,2,interm,3,32,0,1,1,0,0,0,0,0,1,2,4,10,17,21,41,52,64,115,125,114,147,145,154,.,.
GBRTENW,2008,2,interm,3,33,6,6,6,6,9,6,10,15,29,39,66,111,178,344,494,755,1102,1704,2511,2350,2823,2719,3132,.,.
GBRTENW,2008,2,interm,3,34,12,5,1,2,1,2,2,2,6,7,12,18,26,38,71,125,246,414,933,753,1281,1188,1557,.,.
GBRTENW,2008,2,interm,3,35,0,0,0,1,2,2,6,3,7,8,21,30,27,45,98,225,410,704,1733,1264,2637,2340,3525,.,.
GBRTENW,2008,2,interm,3,36,3,0,0,0,0,0,0,0,1,0,1,0,2,2,1,5,5,12,13,12,16,10,34,.,.
GBRTENW,2008,2,interm,3,37,66,7,8,4,8,14,7,12,13,10,15,18,28,27,41,71,106,179,519,357,833,659,1352,.,.
GBRTENW,2008,2,interm,3,38,18,3,3,2,2,2,4,5,3,5,5,10,12,15,31,37,55,94,296,162,554,431,924,.,.
GBRTENW,2008,2,interm,3,39,0,0,0,0,0,0,0,0,0,0,1,1,11,16,63,238,780,2669,11628,7025,20500,16724,31780,.,.
GBRTENW,2008,2,interm,3,40,0,0,0,0,0,1,0,6,6,7,15,18,15,12,15,5,7,4,3,0,8,10,0,.,.
GBRTENW,2008,2,interm,3,41,0,0,0,0,3,6,10,16,13,14,6,4,2,0,1,0,1,0,1,0,4,5,0,.,.
GBRTENW,2008,2,interm,3,42,0,0,1,0,4,1,3,1,1,2,2,3,2,1,3,7,20,47,120,81,197,176,257,.,.
GBRTENW,2008,2,interm,3,43,36,4,0,1,1,1,2,3,14,21,41,66,94,140,158,199,269,182,185,216,126,145,68,.,.
GBRTENW,2008,2,interm,3,44,0,0,0,0,1,1,0,0,0,0,1,0,4,7,45,139,350,718,1129,999,1380,1406,1301,.,.
GBRTENW,2008,2,interm,3,45,9,4,0,1,0,1,1,1,1,0,3,4,11,29,74,184,512,1165,3469,2530,5281,4712,6982,.,.
GBRTENW,2008,2,interm,3,46,9,10,5,2,13,12,11,10,10,10,11,11,15,18,17,17,34,50,104,87,136,130,154,.,.
GBRTENW,2008,2,interm,3,47,57,15,11,7,11,9,8,9,7,14,15,24,36,42,51,78,100,112,218,216,221,192,308,.,.
GBRTENW,2008,2,interm,3,48,0,0,0,0,1,1,1,2,2,2,3,5,8,16,33,70,127,188,331,318,357,327,445,.,.
GBRTENW,2008,2,interm,3,49,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,9,23,112,795,374,1606,1147,2978,.,.
GBRTENW,2008,2,interm,3,50,0,0,0,0,0,0,1,1,3,4,8,15,35,37,70,120,284,477,1201,911,1759,1494,2550,.,.
GBRTENW,2008,2,interm,3,51,0,0,0,0,0,1,0,6,15,32,38,79,120,251,467,1019,1860,3356,7363,5937,10112,9304,12527,.,.
GBRTENW,2008,2,interm,3,52,0,0,0,0,0,0,1,3,7,12,40,60,102,206,357,636,1060,1816,3369,2952,4173,3840,5168,.,.
GBRTENW,2008,2,interm,3,53,0,1,0,0,0,0,0,1,3,7,18,43,75,140,335,708,1558,3561,10679,7413,16975,14207,25243,.,.
GBRTENW,2008,2,interm,3,54,9,1,0,0,1,2,1,5,7,18,16,22,38,62,92,166,316,565,1032,899,1287,1167,1643,.,.
GBRTENW,2008,2,interm,3,55,0,0,0,0,1,1,1,2,1,1,6,10,17,27,52,137,278,663,1573,1302,2095,1925,2601,.,.
GBRTENW,2008,2,interm,3,56,0,0,0,0,0,1,1,1,0,1,2,1,1,0,3,1,2,3,29,17,53,42,86,.,.
GBRTENW,2008,2,interm,3,57,0,1,0,1,0,0,0,0,1,3,4,8,15,24,60,179,398,1166,4729,2827,8397,6756,13297,.,.
GBRTENW,2008,2,interm,3,58,51,11,4,2,4,8,8,12,12,13,21,33,47,67,92,193,386,992,3975,2364,7082,5396,12116,.,.
GBRTENW,2008,2,interm,3,59,0,1,2,2,2,3,9,10,24,40,64,101,122,169,216,323,662,1017,1561,1553,1574,1660,1318,.,.
GBRTENW,2008,2,interm,3,60,3,0,0,0,1,1,1,2,1,4,6,15,14,29,47,111,293,701,1889,1457,2723,2460,3508,.,.
GBRTENW,2008,2,interm,3,61,6,0,1,1,0,1,1,2,3,7,10,27,47,101,278,719,2050,5467,17749,12036,28761,24279,42151,.,.
GBRTENW,2008,2,interm,3,62,0,0,1,0,0,1,0,0,0,0,1,0,2,5,6,38,84,238,722,480,1187,1012,1711,.,.
GBRTENW,2008,2,interm,3,63,0,0,0,0,1,2,1,3,3,5,8,13,25,65,148,353,756,1374,3097,2452,4339,3912,5613,.,.
GBRTENW,2008,2,interm,3,64,3,0,0,0,1,1,2,6,10,13,29,33,37,66,103,195,384,594,1107,936,1437,1385,1592,.,.
GBRTENW,2008,2,interm,3,65,9,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,4,16,10,28,21,51,.,.
GBRTENW,2008,2,interm,3,66,27,8,3,1,5,5,7,10,17,32,35,54,85,141,229,552,1366,3565,15768,8370,30030,21710,54883,.,.
GBRTENW,2008,2,interm,3,67,18,5,1,1,1,1,2,0,0,1,3,5,6,8,26,50,121,319,1203,700,2173,1743,3457,.,.
GBRTENW,2008,2,interm,3,68,0,0,1,2,2,4,3,5,5,9,14,13,15,19,23,35,74,163,424,289,682,607,907,.,.
GBRTENW,2008,2,interm,3,69,0,0,0,0,1,0,1,3,3,11,22,77,183,384,768,1375,2411,3710,4599,4395,4993,4997,4980,.,.
GBRTENW,2008,2,interm,3,70,3,3,0,0,1,2,1,3,5,4,5,10,16,16,37,71,117,337,981,650,1619,1365,2379,.,.
GBRTENW,2008,2,interm,3,71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,5,9,10,8,10,0,.,.
GBRTENW,2008,2,interm,3,72,3,0,0,0,0,0,1,2,3,3,5,12,21,38,83,161,255,359,595,571,642,576,839,.,.
GBRTENW,2008,2,interm,3,73,15,6,0,2,1,1,2,1,4,2,10,11,21,31,60,126,327,884,3821,2082,7172,5173,13143,.,.
GBRTENW,2008,2,interm,3,74,0,0,0,0,1,1,1,1,4,4,5,17,26,35,55,124,191,385,863,704,1168,1095,1386,.,.
GBRTENW,2008,2,interm,3,75,3,0,0,0,0,1,0,0,1,0,1,2,7,10,18,34,72,116,351,260,527,457,736,.,.
GBRTENW,2008,2,interm,3,76,24,2,1,2,2,2,3,4,7,13,21,35,57,98,196,380,817,1563,3349,2726,4551,4172,5682,.,.
GBRTENW,2008,2,interm,3,77,0,0,0,0,0,3,5,21,43,83,112,150,157,137,114,94,42,13,9,14,0,0,0,.,.
GBRTENW,2008,2,interm,3,78,0,0,0,0,0,0,1,2,3,8,16,30,36,52,69,85,115,133,104,123,68,67,68,.,.
GBRTENW,2008,2,interm,3,79,6,0,0,0,2,1,3,6,10,13,15,24,30,32,40,45,60,65,69,69,69,57,103,.,.
GBRTENW,2008,2,interm,3,80,0,0,1,0,1,0,1,1,0,2,5,10,6,18,31,53,146,239,619,479,891,742,1335,.,.
GBRTENW,2008,2,interm,3,81,0,0,0,0,1,0,0,2,1,8,4,7,7,13,29,50,75,137,227,199,282,285,274,.,.
GBRTENW,2008,2,interm,3,82,3,2,1,1,1,0,2,2,5,4,9,13,17,27,51,78,186,440,1230,841,1979,1598,3115,.,.
GBRTENW,2008,2,interm,3,83,0,0,0,0,0,1,1,1,1,3,4,7,16,20,31,70,168,317,940,648,1502,1328,2019,.,.
GBRTENW,2008,2,interm,3,84,3,2,1,1,2,3,2,3,4,8,16,14,31,62,97,200,335,722,2078,1391,3403,2869,4997,.,.
GBRTENW,2008,2,interm,3,85,0,1,0,0,0,1,1,2,2,2,3,5,7,11,21,37,61,99,221,181,296,275,359,.,.
GBRTENW,2008,2,interm,3,86,3,0,0,0,0,1,0,0,2,4,4,5,15,20,42,72,169,397,1172,768,1952,1723,2635,.,.
