country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
GBRTENW,2014,2,interm,3,58,6510.96,18.72,4.17,6.09,2.02,11.39,8.16,15.33,14.3,21.43,37.4,57.53,49.25,82.41,103.29,139.31,235.39,435.91,861.12,4407.75,1455.68,2952.07,1790.97,1161.1,.,.
GBRTENW,2014,2,interm,3,59,4906.78,0,1.04,2.03,1.01,0,4.08,8.18,18.38,36.74,82.9,96.88,157.81,183.91,221.62,333.74,460.77,601.25,933.81,1762.65,977.96,784.69,587.08,197.61,.,.
GBRTENW,2014,2,interm,3,60,2037.92,0,0,0,1.01,0,1.02,2.04,1.02,2.04,5.05,8.07,14.07,23.11,42.12,73.16,117.19,211.44,378.57,1157.98,491.02,666.96,468.18,198.78,.,.
GBRTENW,2014,2,interm,3,61,13697.1,1.04,1.04,1.02,1.01,0,1.02,1.02,1.02,3.06,9.1,23.21,37.19,46.23,96.27,264.58,465.77,1118.32,2191.67,9434.51,3501.62,5932.9,3874.96,2057.94,.,.
GBRTENW,2014,2,interm,3,62,159.73,0,0,0,0,0,0,0,0,1.02,0,2.02,4.02,4.02,4.01,5.01,6.01,23.05,26.25,84.32,30.69,53.63,36.1,17.54,.,.
GBRTENW,2014,2,interm,3,63,4009.08,0,0,0,0,0,0,3.07,3.06,4.08,24.26,16.15,31.16,36.18,70.2,167.37,305.51,579.2,781.37,1987.48,914.53,1072.94,777.11,295.83,.,.
GBRTENW,2014,2,interm,3,64,1703.38,1.04,0,0,0,2.07,3.06,3.07,10.21,14.29,37.4,44.41,49.25,68.34,91.25,132.29,169.28,232.48,298.82,546.12,307.91,238.2,176.23,61.97,.,.
GBRTENW,2014,2,interm,3,65,59.32,1.04,1.04,0,1.01,2.07,1.02,0,2.04,0,1.01,4.04,8.04,6.03,3.01,1,0,4.01,7.07,16.89,8.18,8.71,6.37,2.34,.,.
GBRTENW,2014,2,interm,3,66,14909.64,9.36,15.63,4.06,2.02,2.07,7.14,9.2,12.26,24.49,53.58,51.47,102.53,123.61,207.58,321.71,494.82,1032.14,2086.68,10349.29,3375.79,6973.5,4175.4,2798.1,.,.
GBRTENW,2014,2,interm,3,67,2618.92,5.2,8.34,2.03,0,2.07,2.04,2.04,1.02,0,2.02,6.06,10.05,6.03,21.06,31.07,61.1,117.24,292.76,2048.79,517.62,1531.17,801.53,729.63,.,.
GBRTENW,2014,2,interm,3,68,795.81,0,1.04,3.05,4.03,8.28,4.08,8.18,6.13,7.14,15.16,14.13,20.1,18.09,28.08,26.06,40.07,78.16,122.15,391.88,167.77,224.11,142.26,81.85,.,.
GBRTENW,2014,2,interm,3,69,13966.93,0,1.04,0,0,2.07,1.02,1.02,3.06,4.08,21.23,46.42,117.61,258.27,660.84,1182.61,1749.91,2265.71,2819.6,4832.44,2667.9,2164.54,1681.62,482.91,.,.
GBRTENW,2014,2,interm,3,70,648.99,0,0,0,0,0,1.02,2.04,0,0,4.04,5.05,5.03,4.02,7.02,11.02,19.03,37.08,102.97,450.67,155.49,295.17,179.42,115.76,.,.
GBRTENW,2014,2,interm,3,71,51.5,0,0,0,0,0,0,0,0,0,0,0,1.01,3.01,3.01,5.01,9.01,10.02,11.1,9.32,6.14,3.18,3.18,0,.,.
GBRTENW,2014,2,interm,3,72,2089.97,3.12,2.08,1.02,0,0,1.02,3.07,4.09,3.06,7.08,10.09,24.12,40.2,80.22,153.34,244.41,389.81,438.13,685.11,385.66,299.45,240.99,58.46,.,.
GBRTENW,2014,2,interm,3,73,468.82,1.04,4.17,0,0,1.04,2.04,0,2.04,3.06,2.02,4.04,9.05,13.06,17.05,22.05,23.04,38.08,72.69,254.36,97.18,157.18,110.41,46.77,.,.
GBRTENW,2014,2,interm,3,74,864.55,0,1.04,1.02,0,0,0,0,3.06,1.02,7.08,10.09,15.08,28.14,34.1,46.1,68.11,114.24,161.52,373.95,199.48,174.48,135.89,38.59,.,.
GBRTENW,2014,2,interm,3,75,606.6,1.04,0,0,1.01,0,0,1.02,1.02,1.02,1.01,4.04,6.03,5.02,10.03,33.07,45.07,74.15,123.16,299.89,145.26,154.63,112.53,42.09,.,.
GBRTENW,2014,2,interm,3,76,4819.65,1.04,3.13,3.05,1.01,2.07,2.04,2.04,3.06,4.08,15.16,29.27,39.2,71.35,140.39,241.53,351.58,596.24,915.64,2397.76,1149.82,1247.94,919.37,328.57,.,.
GBRTENW,2014,2,interm,3,77,1597.97,0,0,0,0,0,3.06,7.15,57.2,73.47,153.66,230.1,262.35,256.26,214.6,163.36,97.16,53.11,17.16,9.32,6.14,3.18,3.18,0,.,.
GBRTENW,2014,2,interm,3,78,777.18,0,0,1.02,0,0,0,3.07,7.15,13.27,17.19,29.27,42.22,60.3,84.24,92.2,103.17,136.28,104.99,82.83,58.31,24.53,23.36,1.17,.,.
GBRTENW,2014,2,interm,3,79,566.76,0,1.04,0,1.01,0,3.06,3.07,10.21,12.25,22.24,21.19,39.2,47.23,50.14,82.18,74.12,68.14,65.62,66.05,41.94,24.11,15.92,8.18,.,.
GBRTENW,2014,2,interm,3,80,1413.76,0,0,1.02,0,2.07,0,1.02,3.06,5.1,1.01,2.02,10.05,21.1,37.1,55.12,81.13,165.34,259.45,769.15,327.35,441.8,313.18,128.62,.,.
GBRTENW,2014,2,interm,3,81,484.2,0,0,1.02,0,1.04,0,2.04,5.11,7.14,9.1,19.18,20.1,20.1,27.08,36.08,46.08,58.12,83.79,148.23,78.77,69.47,41.4,28.06,.,.
GBRTENW,2014,2,interm,3,82,1504.32,1.04,1.04,1.02,2.02,0,2.04,0,7.15,2.04,9.1,9.08,21.11,21.1,30.08,50.11,85.14,162.34,234.21,865.7,346.79,518.92,359.89,159.02,.,.
GBRTENW,2014,2,interm,3,83,1177,0,0,0,0,0,0,4.09,0,1.02,11.12,8.07,9.05,32.16,26.07,47.1,80.13,101.21,201.9,655.06,263.93,391.14,282.39,108.74,.,.
GBRTENW,2014,2,interm,3,84,2675.28,2.08,1.04,1.02,1.01,7.25,4.08,4.09,7.15,18.37,11.12,21.19,36.19,41.2,65.18,149.33,167.28,295.61,452.27,1389.83,545.24,844.58,549.93,294.66,.,.
GBRTENW,2014,2,interm,3,85,360.38,0,1.04,0,0,1.04,1.02,1.02,3.06,3.06,4.04,8.07,9.05,7.03,14.04,31.07,26.04,64.13,52.5,134.15,63.42,70.73,52.02,18.71,.,.
GBRTENW,2014,2,interm,3,86,1491.72,0,0,1.02,0,0,0,1.02,0,0,1.01,8.07,4.02,15.07,16.04,38.08,63.1,101.21,230.17,1012.89,353.95,658.94,420.41,238.53,.,.
GBRTENW,2014,2,interm,3,87,3409.44,0,1.04,1.02,0,0,3.06,2.04,2.04,2.04,12.13,6.06,18.09,28.14,49.14,81.18,126.21,285.59,583.5,2208.16,779.5,1428.66,913,515.65,.,.
GBRTENW,2014,2,interm,3,88,122.59,0,0,0,1.01,1.04,0,1.02,0,1.02,3.03,4.04,1.01,3.01,7.02,12.03,10.02,19.04,15.14,44.17,22.51,21.66,16.99,4.68,.,.
GBRTENW,2014,2,interm,3,89,46.94,0,0,0,0,1.04,2.04,13.29,13.28,12.25,4.04,1.01,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2014,2,interm,3,90,676.85,674.81,0,0,0,1.04,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2014,2,interm,3,91,921.83,352.48,27.09,11.17,9.08,9.32,9.18,10.22,7.15,18.37,22.24,29.27,68.35,65.32,72.2,63.14,41.07,33.07,40.38,32.73,13.3,19.43,15.92,3.51,.,.
GBRTENW,2014,2,interm,3,92,67.59,64.47,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2014,2,interm,3,93,414.8,0,8.34,6.09,7.06,36.24,48.95,18.4,15.32,16.33,22.24,17.16,13.07,21.1,16.04,20.04,28.05,32.07,40.38,47.93,29.67,18.26,15.92,2.34,.,.
GBRTENW,2014,2,interm,3,94,2428.47,0,1.04,1.02,0,1.04,1.02,3.07,8.17,12.25,23.25,28.26,32.17,39.19,60.17,85.19,123.2,242.5,421.98,1344.96,549.33,795.63,513.83,281.8,.,.
GBRTENW,2014,2,interm,3,95,61.84,0,2.08,0,0,2.07,3.06,2.04,1.02,4.08,4.04,5.05,8.04,3.01,5.01,4.01,5.01,3.01,4.04,6.25,3.07,3.18,3.18,0,.,.
GBRTENW,2014,2,interm,3,96,110.05,0,5.21,0,0,3.11,2.04,2.04,4.09,2.04,7.08,4.04,10.05,4.02,5.01,4.01,10.02,12.02,13.12,22.15,12.28,9.88,6.37,3.51,.,.
GBRTENW,2014,2,interm,3,97,138.15,0,0,0,0,1.04,1.02,5.11,6.13,8.16,11.12,28.26,27.14,20.1,10.03,9.02,7.01,3.01,1.01,0,0,0,0,0,.,.
GBRTENW,2014,2,interm,3,98,701.05,0,0,0,4.03,12.42,29.57,44.97,70.47,101.02,110.19,88.81,77.4,47.23,39.11,30.07,12.02,10.02,7.07,16.64,9.21,7.43,7.43,0,.,.
GBRTENW,2014,2,interm,3,99,231.36,6.24,3.13,1.02,1.01,3.11,5.1,4.09,13.28,5.1,8.09,5.05,13.07,14.07,13.04,8.02,16.03,26.05,20.19,65.71,28.64,37.06,26.54,10.52,.,.
GBRTENW,2014,2,interm,3,100,898.99,0,0,0,4.03,32.1,48.95,59.27,63.32,68.37,89.97,104.96,116.6,78.39,57.16,57.13,40.07,24.05,20.19,34.44,21.48,12.95,10.62,2.34,.,.
GBRTENW,2014,2,interm,3,101,30.41,0,2.08,0,0,1.04,0,2.04,2.04,0,2.02,2.02,2.01,5.02,1,1,3,3.01,1.01,3.11,2.05,1.06,1.06,0,.,.
GBRTENW,2014,2,interm,3,102,356.01,1.04,1.04,0,5.04,11.39,25.49,19.42,29.62,33.67,35.38,33.3,33.17,23.11,20.06,14.03,17.03,17.04,15.14,21.02,11.25,9.77,7.43,2.34,.,.
GBRTENW,2014,2,interm,3,103,427.22,2.08,2.08,0,0,3.11,1.02,4.09,4.09,8.16,5.05,8.07,18.09,20.1,30.08,45.1,64.11,65.14,68.65,78.2,49.1,29.09,24.42,4.68,.,.
GBRTENW,2014,2,interm,3,104,1910.13,8.32,13.55,3.05,7.06,15.53,19.38,15.33,11.23,18.37,28.31,33.3,25.13,27.13,28.08,53.12,54.09,107.22,221.09,1220.86,385.66,835.2,492.6,342.6,.,.
GBRTENW,2015,2,interm,3,0,272447.98,1138,203,127,129,298,380,554,814,1266,1999,3344,5094,6714,9675,15632,20120,28869,43175,132916.98,54979,77937.98,51403,26534.97,.,.
GBRTENW,2015,2,interm,3,1,462.12,0,1.07,0,0,0,0,0,0,0,2.03,0,2.02,3.01,6.02,17.04,27.05,50.08,83.76,270.04,108.5,161.53,108.11,53.42,.,.
GBRTENW,2015,2,interm,3,2,464.49,0,2.15,1.01,0,0,0,1.02,0,0,4.07,2.02,4.03,6.03,6.02,24.05,35.06,46.08,79.72,253.24,98.27,154.97,103.87,51.1,.,.
GBRTENW,2015,2,interm,3,3,126.53,0,0,0,0,0,0,3.05,2.03,3.05,0,5.05,4.03,2.01,6.02,8.02,12.02,15.02,19.17,47.06,26.61,20.44,16.96,3.48,.,.
GBRTENW,2015,2,interm,3,4,1600.13,6.17,8.59,3.02,2.05,2.02,3.04,3.05,8.13,4.06,13.22,17.16,23.19,34.15,52.19,84.18,103.18,180.3,277.51,774.9,335.74,439.16,313.74,125.42,.,.
GBRTENW,2015,2,interm,3,5,135.02,6.17,3.22,1.01,0,4.04,0,2.03,0,2.03,2.03,3.03,6.05,1,2.01,8.02,13.02,16.03,12.11,53.21,22.52,30.69,19.08,11.61,.,.
GBRTENW,2015,2,interm,3,6,54.57,0,0,0,0,0,0,1.02,8.13,7.11,5.08,9.08,12.1,6.03,3.01,0,1,1,1.01,0,0,0,0,0,.,.
GBRTENW,2015,2,interm,3,7,88.77,0,0,0,0,0,0,0,1.02,2.03,3.05,10.09,10.08,10.04,14.05,8.02,6.01,11.02,4.04,9.32,6.14,3.18,3.18,0,.,.
GBRTENW,2015,2,interm,3,8,192.76,5.14,9.67,2.02,2.05,1.01,0,2.03,3.05,2.03,2.03,3.03,5.04,8.04,10.04,10.02,21.04,23.04,25.23,58.26,26.61,31.65,21.2,10.45,.,.
GBRTENW,2015,2,interm,3,9,91.68,0,0,0,0,0,0,0,2.03,0,3.05,1.01,3.02,8.04,5.02,7.02,7.01,15.02,14.13,26.33,13.31,13.02,9.54,3.48,.,.
GBRTENW,2015,2,interm,3,10,791.27,0,0,1.01,0,0,0,2.03,4.06,6.09,10.17,22.21,43.36,65.29,82.3,107.23,79.14,86.14,112.01,170.22,77.79,92.43,65.72,26.71,.,.
GBRTENW,2015,2,interm,3,11,2208.58,0,0,0,0,0,0,0,1.02,3.05,13.22,22.21,49.41,86.39,165.6,208.45,286.51,347.58,377.42,647.74,382.83,264.91,192.91,72,.,.
GBRTENW,2015,2,interm,3,12,1364.25,0,0,0,0,0,1.01,2.03,6.1,17.26,14.23,25.23,40.33,64.29,76.28,102.22,143.26,196.33,262.38,413.3,245.67,167.63,129.31,38.32,.,.
GBRTENW,2015,2,interm,3,13,4178.46,0,0,0,0,0,1.01,5.08,15.24,29.44,35.59,62.58,118.98,154.69,208.76,345.75,431.77,530.88,751.81,1486.87,791.25,695.62,534.2,161.42,.,.
GBRTENW,2015,2,interm,3,14,2605.14,0,0,0,0,0,3.04,3.05,9.15,19.29,22.37,64.6,105.87,149.67,175.64,255.56,280.5,334.56,412.74,769.12,429.92,339.2,266.04,73.16,.,.
GBRTENW,2015,2,interm,3,15,1832.54,0,0,0,0,3.03,1.01,4.07,2.03,7.11,13.22,29.27,55.46,84.38,106.38,190.41,234.42,289.48,363.29,448.98,267.16,181.82,138.85,42.97,.,.
GBRTENW,2015,2,interm,3,16,4032.73,0,0,0,0,0,0,0,1.02,3.05,23.39,57.53,129.06,189.85,342.24,477.04,550.99,653.09,659.98,945.51,534.32,411.19,314.8,96.39,.,.
GBRTENW,2015,2,interm,3,17,2121.6,0,0,0,0,0,0,2.03,9.15,13.2,15.25,41.38,54.45,95.43,108.39,209.46,232.42,289.48,364.3,686.67,369.52,317.15,241.66,75.49,.,.
GBRTENW,2015,2,interm,3,18,145.44,0,0,0,0,1.01,0,0,0,1.02,2.03,2.02,6.05,14.06,15.05,16.03,23.04,19.03,21.19,24.89,15.35,9.54,9.54,0,.,.
GBRTENW,2015,2,interm,3,19,14095.39,0,0,0,0,0,2.03,3.05,9.15,23.35,66.09,174.62,413.41,743.32,1263.57,2083.53,2313.14,2298.82,2199.92,2501.39,1563.05,938.35,776.92,161.42,.,.
GBRTENW,2015,2,interm,3,20,1154.34,0,0,0,0,1.01,0,13.21,10.16,15.23,29.49,39.36,48.4,49.22,89.32,118.26,119.21,124.21,146.33,350.93,154.56,196.36,132.49,63.87,.,.
GBRTENW,2015,2,interm,3,21,10370.41,0,0,0,0,0,1.01,10.17,58.94,148.22,274.53,482.47,735.06,744.33,778.82,1010.2,982.76,1221.03,1352.25,2570.63,1244.71,1325.92,913.65,412.27,.,.
GBRTENW,2015,2,interm,3,22,727.78,0,0,0,0,0,2.03,22.36,32.52,51.78,41.69,61.57,58.48,48.22,60.22,79.17,58.1,71.12,64.58,75.94,49.13,26.8,23.32,3.48,.,.
GBRTENW,2015,2,interm,3,23,1985.73,0,0,0,0,0,1.01,1.02,2.03,4.06,14.23,29.27,46.38,99.44,170.62,292.64,301.54,333.55,314.85,375.07,214.96,160.11,122.95,37.16,.,.
GBRTENW,2015,2,interm,3,24,3565.3,0,0,0,1.02,1.01,6.08,5.08,8.13,17.26,38.64,80.75,158.31,207.93,316.14,545.19,526.94,581.97,487.41,583.44,369.52,213.92,167.47,46.45,.,.
GBRTENW,2015,2,interm,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2015,2,interm,3,26,598.64,0,0,0,0,0,0,0,2.03,6.09,4.07,14.13,16.13,32.14,36.13,62.14,57.1,86.14,90.82,191.71,88.03,103.68,81.61,22.07,.,.
GBRTENW,2015,2,interm,3,27,1518.44,0,0,0,0,0,0,0,1.02,4.06,10.17,27.25,19.16,38.17,62.23,105.23,145.26,213.35,285.59,606.96,287.63,319.32,231.06,88.26,.,.
GBRTENW,2015,2,interm,3,28,1476.01,0,3.22,2.02,2.05,1.01,1.01,2.03,2.03,6.09,11.18,35.33,36.3,59.26,86.31,190.41,174.31,232.39,249.26,381.79,207.79,173.99,135.67,38.32,.,.
GBRTENW,2015,2,interm,3,29,1576.43,0,3.22,13.1,7.17,7.07,6.08,17.28,25.41,33.5,39.65,67.63,87.72,140.63,161.58,216.47,212.38,207.34,172.56,157.63,87.01,70.62,50.88,19.74,.,.
GBRTENW,2015,2,interm,3,30,1747.27,1.03,6.44,4.03,9.21,6.06,10.13,11.18,13.21,10.15,18.3,29.27,28.23,55.25,93.34,147.32,208.37,239.4,302.74,553.59,297.87,255.72,191.85,63.87,.,.
GBRTENW,2015,2,interm,3,31,3386.19,1.03,0,2.02,1.02,6.06,9.12,8.13,10.16,11.17,12.2,42.39,80.67,101.45,161.58,360.78,434.78,584.97,628.69,929.95,574.24,355.71,275.58,80.13,.,.
GBRTENW,2015,2,interm,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.
GBRTENW,2015,2,interm,3,33,6938.72,3.09,9.67,11.09,5.12,20.2,17.23,23.38,22.36,37.56,67.11,110.02,181.5,309.38,429.55,666.45,802.44,1005.67,1158.49,2058.42,1077.86,980.56,772.68,207.88,.,.
GBRTENW,2015,2,interm,3,34,1685.24,4.12,4.3,0,2.05,3.03,3.04,1.02,4.06,8.12,16.27,24.22,27.22,29.13,47.17,73.16,131.23,237.39,292.65,777.05,367.48,409.57,307.38,102.2,.,.
GBRTENW,2015,2,interm,3,35,2920.77,0,0,0,0,2.02,5.07,4.07,10.16,19.29,22.37,28.26,48.4,44.2,87.32,125.27,160.29,333.55,568.15,1462.36,621.33,841.03,568.12,272.91,.,.
GBRTENW,2015,2,interm,3,36,61.02,0,1.07,0,0,0,0,0,2.03,2.03,1.02,5.05,1.01,4.02,5.02,5.01,6.01,10.02,5.05,13.69,8.19,5.5,3.18,2.32,.,.
GBRTENW,2015,2,interm,3,37,1102.05,11.32,13.96,8.06,7.17,21.21,18.24,22.36,12.19,22.34,24.4,53.5,52.43,49.22,57.21,88.19,92.16,90.15,111.01,346.92,149.45,197.48,120.83,76.65,.,.
GBRTENW,2015,2,interm,3,38,632.06,5.14,4.3,3.02,3.07,3.03,5.07,4.07,3.05,5.08,12.2,13.12,18.15,16.07,30.11,40.09,58.1,71.12,76.69,260.57,117.71,142.86,84.79,58.07,.,.
GBRTENW,2015,2,interm,3,39,33206.33,0,0,0,0,0,0,0,0,0,0,3.03,7.06,21.09,43.16,193.42,592.06,1819.02,4848.91,25678.57,9041.53,16637.05,10634.19,6002.86,.,.
GBRTENW,2015,2,interm,3,40,136.04,0,0,0,0,0,0,2.03,7.11,7.11,8.13,15.14,16.13,21.09,17.06,14.03,15.03,6.01,3.03,4.13,3.07,1.06,1.06,0,.,.
GBRTENW,2015,2,interm,3,41,32.43,0,0,0,0,0,2.03,1.02,10.16,5.08,5.08,3.03,4.03,0,0,2,0,0,0,0,0,0,0,0,.,.
GBRTENW,2015,2,interm,3,42,244.55,0,1.07,1.01,2.05,0,2.03,4.07,2.03,3.05,2.03,4.04,4.03,5.02,4.01,7.02,9.02,17.03,51.47,125.58,58.35,67.24,49.82,17.42,.,.
GBRTENW,2015,2,interm,3,43,1783.43,8.23,2.15,1.01,1.02,1.01,1.01,2.03,6.1,13.2,22.37,50.47,105.87,168.75,183.66,270.59,305.55,233.39,226.05,180.97,114.64,66.32,59.36,6.97,.,.
GBRTENW,2015,2,interm,3,44,2495.44,0,0,0,0,1.01,0,0,0,0,2.03,0,5.04,9.04,24.09,62.14,148.27,399.66,669.06,1175.11,635.66,539.45,418.67,120.78,.,.
GBRTENW,2015,2,interm,3,45,10954.15,4.12,3.22,2.02,2.05,2.02,2.03,0,0,2.03,6.1,4.04,7.06,30.13,68.25,193.42,416.75,915.52,1943.6,7351.81,3057.52,4294.29,3013.36,1280.93,.,.
GBRTENW,2015,2,interm,3,46,348.57,1.03,5.37,1.01,4.1,15.15,13.17,11.18,21.34,14.21,17.29,23.22,18.15,19.09,17.06,15.03,26.05,16.03,36.33,73.78,31.73,42.05,33.92,8.13,.,.
GBRTENW,2015,2,interm,3,47,972.06,25.72,15.04,8.06,11.26,21.21,9.12,16.26,10.16,17.26,12.2,38.36,53.44,45.2,84.3,101.22,81.15,104.17,127.15,190.76,96.22,94.55,67.83,26.71,.,.
GBRTENW,2015,2,interm,3,48,548.26,0,0,0,1.02,0,0,0,3.05,4.06,5.08,6.06,8.07,8.04,9.03,39.09,45.08,76.13,99.9,243.65,132.05,111.61,83.73,27.87,.,.
GBRTENW,2015,2,interm,3,49,1121.54,0,0,0,0,0,0,0,0,0,1.02,0,3.02,3.01,6.02,7.02,13.02,30.05,89.81,968.56,227.24,741.32,396.41,344.91,.,.
GBRTENW,2015,2,interm,3,50,2877,0,0,0,0,0,1.01,0,1.02,1.02,9.15,22.21,22.18,39.18,86.31,117.26,157.28,263.44,466.22,1690.73,686.84,1003.89,638.07,365.82,.,.
GBRTENW,2015,2,interm,3,51,9056.07,1.03,0,0,0,0,0,3.05,4.06,13.2,39.65,75.7,141.16,194.87,280.01,533.16,772.38,1125.87,1573.25,4298.67,2004.22,2294.44,1605.78,688.66,.,.
GBRTENW,2015,2,interm,3,52,4470.15,0,0,0,0,0,1.01,1.02,7.11,9.14,28.47,58.54,94.78,144.65,235.85,353.77,499.89,629.05,843.64,1563.22,855.74,707.49,543.74,163.75,.,.
GBRTENW,2015,2,interm,3,53,11369.14,0,0,0,0,0,0,0,1.02,8.12,17.29,52.49,85.71,113.51,214.78,346.75,552.99,990.65,1857.82,7128.02,2754.53,4373.49,2804.55,1568.94,.,.
GBRTENW,2015,2,interm,3,54,1774.79,3.09,2.15,0,0,0,1.01,5.08,14.23,14.21,20.34,24.22,32.27,43.19,66.24,110.24,158.28,240.4,336.04,703.79,366.45,337.34,249.08,88.26,.,.
GBRTENW,2015,2,interm,3,55,3042.26,1.03,0,0,0,0,0,4.07,1.02,8.12,8.13,7.07,14.12,25.11,43.16,99.22,174.31,276.46,519.71,1860.75,770.78,1089.97,782.22,307.75,.,.
GBRTENW,2015,2,interm,3,56,43.69,1.03,0,0,0,0,2.03,1.02,1.02,2.03,1.02,3.03,3.02,2.01,1,0,2,2,4.04,18.45,5.12,13.33,6.36,6.97,.,.
GBRTENW,2015,2,interm,3,57,2710.8,0,0,0,0,0,0,1.02,0,1.02,2.03,7.07,11.09,12.05,31.11,49.11,96.17,190.32,380.45,1929.37,635.66,1293.71,776.92,516.79,.,.
GBRTENW,2015,2,interm,3,58,6822.34,11.32,11.81,2.02,3.07,9.09,6.08,13.21,28.45,18.27,34.57,48.45,59.49,93.42,122.44,187.41,257.46,439.73,878.96,4597.08,1539.51,3057.57,1883.48,1174.09,.,.
GBRTENW,2015,2,interm,3,59,5168.6,0,1.07,5.04,0,2.02,6.08,8.13,26.42,32.49,61.01,102.95,147.21,206.92,218.79,342.75,471.84,709.18,956.66,1870.02,990.85,879.17,655.03,224.13,.,.
GBRTENW,2015,2,interm,3,60,2010.45,0,0,0,0,1.01,2.03,1.02,2.03,6.09,1.02,15.14,19.16,25.11,41.15,67.15,132.24,221.37,357.24,1118.71,449.36,669.35,456.83,212.52,.,.
GBRTENW,2015,2,interm,3,61,14007.5,1.03,0,0,2.05,0,2.03,1.02,1.02,3.05,9.15,22.21,39.32,51.23,118.43,258.56,511.92,1131.88,2215.06,9639.56,3522.23,6117.32,3889.91,2227.41,.,.
GBRTENW,2015,2,interm,3,62,123.99,0,0,0,0,0,0,0,0,0,1.02,0,1.01,1,4.01,6.01,9.02,11.02,16.15,74.76,32.76,42,22.26,19.74,.,.
GBRTENW,2015,2,interm,3,63,4001.63,0,0,0,0,0,4.05,3.05,3.05,4.06,15.25,14.13,29.24,34.15,81.29,185.4,305.55,486.81,809.33,2026.26,944.79,1081.47,713.33,368.14,.,.
GBRTENW,2015,2,interm,3,64,1726.21,0,0,0,0,0,5.07,4.07,7.11,18.27,30.5,42.39,57.47,44.2,91.33,145.32,182.33,228.38,304.76,565.01,291.73,273.29,202.44,70.84,.,.
GBRTENW,2015,2,interm,3,65,160,0,2.15,4.03,4.1,0,0,2.03,0,1.02,4.07,2.02,2.02,3.01,11.04,4.01,6.01,16.03,20.18,78.29,25.59,52.7,31.8,20.9,.,.
GBRTENW,2015,2,interm,3,66,17362.36,5.14,5.37,4.03,2.05,9.09,12.16,11.18,12.19,31.47,47.79,85.8,124.02,143.64,216.78,393.86,629.13,1114.85,2274.6,12239.2,3974.67,8264.53,4837.48,3427.05,.,.
GBRTENW,2015,2,interm,3,67,3204.29,5.14,7.52,1.01,1.02,0,0,2.03,0,3.05,7.12,9.08,17.14,16.07,25.09,40.09,63.11,144.24,333.02,2529.56,600.86,1928.7,1034.48,894.22,.,.
GBRTENW,2015,2,interm,3,68,973.06,0,0,3.02,5.12,5.05,3.04,5.08,4.06,3.05,10.17,12.11,31.26,20.09,26.09,39.09,45.08,83.14,144.31,533.3,198.58,334.72,227.88,106.84,.,.
GBRTENW,2015,2,interm,3,69,15643.16,0,0,0,0,0,2.03,0,3.05,6.09,15.25,53.5,131.08,296.32,679.46,1318.87,1837.29,2519.19,3156.59,5624.46,3051.37,2573.08,1934.36,638.73,.,.
GBRTENW,2015,2,interm,3,70,786.1,0,0,0,0,1.01,0,3.05,2.03,2.03,2.03,2.02,6.05,7.03,8.03,22.05,24.04,49.08,118.07,539.57,164.8,374.77,209.86,164.91,.,.
GBRTENW,2015,2,interm,3,71,53.45,0,0,0,0,0,0,0,0,0,0,3.03,3.02,3.01,2.01,10.02,6.01,15.02,6.05,5.26,1.02,4.24,4.24,0,.,.
GBRTENW,2015,2,interm,3,72,2234.47,1.03,1.07,1.01,0,0,1.01,0,2.03,5.08,4.07,9.08,34.28,39.18,84.3,138.3,260.47,407.68,475.3,770.58,451.41,319.17,244.84,74.32,.,.
GBRTENW,2015,2,interm,3,73,533.67,4.12,8.59,3.02,2.05,1.01,2.03,0,2.03,2.03,4.07,4.04,17.14,11.05,15.05,34.07,27.05,38.06,76.69,281.56,109.53,172.03,119.77,52.26,.,.
GBRTENW,2015,2,interm,3,74,920.25,0,0,0,0,0,0,0,0,3.05,5.08,8.07,20.17,19.09,37.13,39.09,83.15,114.19,166.51,424.73,213.93,210.8,151.57,59.23,.,.
GBRTENW,2015,2,interm,3,75,542.01,0,0,0,0,0,0,1.02,1.02,0,1.02,2.02,4.03,13.06,13.05,23.05,47.08,56.09,108.99,271.59,126.93,144.67,114.47,30.19,.,.
GBRTENW,2015,2,interm,3,76,4966.06,2.06,2.15,2.02,3.07,3.03,5.07,3.05,1.02,9.14,14.23,37.35,52.43,91.41,121.44,289.63,370.66,612.02,961.71,2384.59,1141.32,1243.26,915.77,327.49,.,.
GBRTENW,2015,2,interm,3,77,1654.46,0,0,0,0,0,3.04,8.13,36.58,96.45,166.75,237.2,246.03,266.19,238.86,176.38,88.16,54.09,30.27,6.32,4.09,2.22,1.06,1.16,.,.
